gene_name	prob
BBS7	0.636561334133148
PGRMC2	0.449938416481018
MFSD8	0.237181425094604
C4orf33	0.167412757873535
PCDH18	0.544160544872284
SETD7	0.831385493278503
ELMOD2	0.595059096813202
PCDH10	0.617459952831268
SCOC	0.170952081680298
PABPC4L	0.146139457821846
SCLT1	0.252921104431152
SLC7A11	0.39263653755188
MAML3	0.492040008306503
ELF2	0.653748095035553
MGST2	0.287076890468597
CCRN4L	0.517733871936798
RAB33B	0.728293240070343
CLGN	0.267443686723709
NDUFC1	0.145488262176514
NAA15	0.782960891723633
JADE1	0.774626612663269
MGARP	0.146139457821846
OTUD4	0.500561118125916
INPP4B	0.492040008306503
MMAA	0.414402037858963
GAB1	0.745582580566406
SMAD1	0.860229074954987
HHIP	0.737350285053253
IL15	0.594074547290802
USP38	0.492040008306503
C4orf51	0.145488262176514
ZNF330	0.595059096813202
RNF150	0.593943357467651
GYPE	0.111908376216888
GYPA	0.146139457821846
TBC1D9	0.638582646846771
SMARCA5	0.824708163738251
GYPB	0.158249199390411
ANAPC10	0.803914606571198
UCP1	0.275012761354446
ABCE1	0.782960891723633
LRBA	0.477897435426712
FBXW7	0.824708163738251
DCLK2	0.727864563465118
PRMT10	0.323526054620743
SLC10A7	0.488307535648346
TMEM154	0.12329725921154
PRSS48	0.12329725921154
ARHGAP10	0.705665528774261
TMEM184C	0.638582646846771
SH3D19	0.721119701862335
RPS3A	0.809293806552887
ZNF827	0.602099478244781
NR3C2	0.636465311050415
PET112	0.174265563488007
LSM6	0.833167910575867
TTC29	0.143742740154266
POU4F2	0.736174643039703
EDNRA	0.800036311149597
MAB21L2	0.817779898643494
FHDC1	0.313246071338654
TIGD4	0.310480386018753
GUCY1A3	0.593201816082001
FGG	0.519173860549927
PLRG1	0.824708163738251
RNF175	0.249002456665039
FGA	0.214146643877029
KIAA0922	0.383566290140152
MND1	0.634647309780121
LRAT	0.520542860031128
FGB	0.755299031734467
TRIM2	0.724414110183716
RBM46	0.451091915369034
TLR2	0.312597185373306
NPY2R	0.604262590408325
SFRP2	0.721394300460815
MAP9	0.146139457821846
GUCY1B3	0.636561334133148
ARFIP1	0.675669729709625
DCHS2	0.143742740154266
C4orf45	0.12329725921154
RAPGEF2	0.82186883687973
NPY5R	0.604262590408325
TDO2	0.250911235809326
GRIA2	0.816502928733826
NAF1	0.372279316186905
ASIC5	0.219123348593712
RXFP1	0.39263653755188
NPY1R	0.734542012214661
FNIP2	0.546999931335449
FSTL5	0.492040008306503
GLRB	0.604412496089935
PPID	0.453919321298599
FAM198B	0.250911235809326
ETFDH	0.332857996225357
CTSO	0.169639766216278
C4orf46	0.144167378544807
PDGFC	0.737545311450958
TMEM144	0.349588096141815
PALLD	0.704674124717712
CPE	0.800036311149597
ANXA10	0.250911235809326
MARCH1	0.498010009527206
CBR4	0.288606137037277
TRIM61	0.217686593532562
DDX60L	0.111908376216888
SH3RF1	0.670397639274597
FAM218A	0.153042644262314
TRIM60	0.12329725921154
SPOCK3	0.543343067169189
TMA16	0.238865971565247
TKTL2	0.192446708679199
DDX60	0.526409029960632
MSMO1	0.799537539482117
TLL1	0.703936815261841
KLHL2	0.824708163738251
NEK1	0.492040008306503
CLCN3	0.824708163738251
TMEM192	0.288511723279953
GALNT7	0.638582646846771
HMGB2	0.728293240070343
ASB5	0.281950980424881
SCRG1	0.187376841902733
HAND2	0.742341160774231
WDR17	0.492040008306503
GLRA3	0.544160544872284
CEP44	0.12329725921154
SPCS3	0.593148469924927
MFAP3L	0.707306206226349
VEGFC	0.653257966041565
AADAT	0.625439941883087
HPGD	0.349588096141815
SAP30	0.63985276222229
GALNTL6	0.524506747722626
GPM6A	0.764511525630951
ADAM29	0.111908376216888
C4orf27	0.215832233428955
SPATA4	0.12329725921154
FBXO8	0.824708163738251
WWC2	0.492040008306503
IRF2	0.824708163738251
ENPP6	0.288606137037277
CDKN2AIP	0.704431474208832
LINC01098	0.146139457821846
CASP3	0.798489272594452
RWDD4	0.517733871936798
ACSL1	0.554481148719788
NEIL3	0.161431461572647
CLDN22	0.111908376216888
TRAPPC11	0.544160544872284
TENM3	0.685284316539764
CLDN24	0.139342904090881
PRIMPOL	0.21853432059288
ING2	0.764499068260193
AGA	0.174265563488007
CENPU	0.485129773616791
DCTD	0.465901136398315
STOX2	0.579714477062225
MTNR1A	0.501750886440277
HELT	0.360969185829163
ANKRD37	0.144167378544807
KLKB1	0.182427763938904
FAM149A	0.324192851781845
SNX25	0.367685168981552
KIAA1430	0.12329725921154
TLR3	0.756173670291901
CCDC110	0.12329725921154
PDLIM3	0.36481186747551
RP11-279O9.4	0.153042644262314
F11	0.313103407621384
SLC25A4	0.773157894611359
LRP2BP	0.19659511744976
SORBS2	0.636561334133148
UFSP2	0.228539302945137
CYP4V2	0.228539302945137
TRIML1	0.144167378544807
ZFP42	0.111908376216888
FAT1	0.593016147613525
FRG1	0.228170201182365
TRIML2	0.12329725921154
FRG2	0.139342904090881
PDCD6	0.806020379066467
ZDHHC11B	0.158249199390411
SLC6A19	0.170125707983971
PLEKHG4B	0.143742740154266
AHRR	0.444235265254974
LRRC14B	0.34177765250206
TRIP13	0.824708163738251
ZDHHC11	0.111908376216888
SDHA	0.590034246444702
SLC9A3	0.759143710136414
EXOC3	0.714406371116638
SLC12A7	0.693386316299438
CEP72	0.12329725921154
BRD9	0.604546308517456
C5orf55	0.180262446403503
TPPP	0.558608829975128
NKD2	0.548593640327454
CCDC127	0.345818489789963
PAPD7	0.687749087810516
CLPTM1L	0.554481148719788
C5orf49	0.12329725921154
NSUN2	0.756173670291901
SLC6A18	0.21853432059288
NDUFS6	0.177065938711166
ADAMTS16	0.527454972267151
C5orf38	0.12329725921154
SRD5A1	0.271480917930603
IRX1	0.542845964431763
TERT	0.693340122699738
KIAA0947	0.313711941242218
MRPL36	0.146139457821846
IRX2	0.640932738780975
MED10	0.718702614307404
LPCAT1	0.684573173522949
IRX4	0.559086740016937
ADCY2	0.824708163738251
SLC6A3	0.836875796318054
TAS2R1	0.12329725921154
TRIO	0.756173670291901
CTNND2	0.813755631446838
ROPN1L	0.143742740154266
DNAH5	0.465840607881546
ANKH	0.684573173522949
CMBL	0.267443686723709
MTRR	0.3375463783741
CCT5	0.747748911380768
FASTKD3	0.143742740154266
MARCH11	0.22726659476757
FAM173B	0.169639766216278
FBXL7	0.852899193763733
SEMA5A	0.725071430206299
MARCH6	0.782960891723633
FAM105A	0.273220419883728
DAP	0.250911235809326
FAM105B	0.728293240070343
MTMR12	0.687749087810516
AC026703.1	0.12329725921154
SUB1	0.752372741699219
CDH6	0.738756597042084
PDZD2	0.321442127227783
TARS	0.647679150104523
BASP1	0.325697779655457
CDH18	0.543343067169189
CDH9	0.77809464931488
FAM134B	0.384451389312744
PRDM9	0.111908376216888
CDH10	0.739522039890289
ZFR	0.716944396495819
CDH12	0.544160544872284
ZNF622	0.756173670291901
GOLPH3	0.482912868261337
MYO10	0.492040008306503
NPR3	0.622939705848694
DROSHA	0.651827991008759
C5orf22	0.543343067169189
ADAMTS12	0.492040008306503
SKP2	0.738502383232117
SLC45A2	0.250911235809326
C1QTNF3	0.139342904090881
PRLR	0.313711941242218
NADK2	0.672696948051453
CAPSL	0.397014498710632
IL7R	0.263849437236786
TTC23L	0.12329725921154
UGT3A1	0.111908376216888
RXFP3	0.486422896385193
AMACR	0.254680097103119
UGT3A2	0.138881206512451
LMBRD2	0.488307535648346
AGXT2	0.215832233428955
RAI14	0.544160544872284
RAD1	0.675328254699707
BRIX1	0.782960891723633
DNAJC21	0.379004091024399
SPEF2	0.306420117616653
PTGER4	0.724559009075165
NUP155	0.624408066272736
PRKAA1	0.703963398933411
TTC33	0.294773668050766
SLC1A3	0.724414110183716
C9	0.12329725921154
DAB2	0.786468923091888
RICTOR	0.782592833042145
EGFLAM	0.604412496089935
RANBP3L	0.12329725921154
NIPBL	0.858686685562134
C5orf42	0.233205884695053
FYB	0.654942452907562
LIFR	0.673899829387665
RPL37	0.753586947917938
CARD6	0.317625224590302
GDNF	0.750547468662262
OSMR	0.387884229421616
WDR70	0.638582646846771
SEPP1	0.146139457821846
GHR	0.553460359573364
FBXO4	0.672837972640991
MROH2B	0.144167378544807
NNT	0.592277765274048
C5orf28	0.176564395427704
C5orf51	0.228539302945137
NIM1K	0.407558083534241
ANXA2R	0.219635888934135
C7	0.186852723360062
ZNF131	0.728293240070343
CCL28	0.111908376216888
HMGCS1	0.728293240070343
C5orf34	0.12329725921154
PAIP1	0.774626612663269
C6	0.409673005342484
PLCXD3	0.44713106751442
OXCT1	0.470503360033035
FGF10	0.829628229141235
HCN1	0.805681705474854
NDUFS4	0.204349279403687
HSPB3	0.250911235809326
PARP8	0.575333595275879
SNX18	0.538108706474304
ITGA1	0.588821768760681
CDC20B	0.12329725921154
MOCS2	0.252660989761353
ESM1	0.38520422577858
GZMA	0.146511852741241
EMB	0.152543604373932
FST	0.748812794685364
PELO	0.628975391387939
MRPS30	0.149800971150398
ISL1	0.850637853145599
GZMK	0.143742740154266
ARL15	0.252660989761353
ITGA2	0.463452130556107
IL31RA	0.12329725921154
DHX29	0.492040008306503
SLC38A9	0.595059096813202
SETD9	0.269397050142288
PPAP2A	0.640165567398071
ACTBL2	0.212789535522461
MIER3	0.75416487455368
PLK2	0.824708163738251
GPBP1	0.591455101966858
ANKRD55	0.288511723279953
IL6ST	0.75199419260025
CCNO	0.722693204879761
DDX4	0.574952125549316
SKIV2L2	0.625184178352356
GAPT	0.12329725921154
GPX8	0.302834957838058
MAP3K1	0.703963398933411
FAM159B	0.427813529968262
KIF2A	0.824708163738251
SMIM15	0.451025545597076
ZSWIM6	0.239817827939987
PDE4D	0.786468923091888
RGS7BP	0.800036311149597
RNF180	0.169639766216278
IPO11	0.703963398933411
RAB3C	0.517254054546356
C5orf64	0.152543604373932
ERCC8	0.527190685272217
HTR1A	0.850637853145599
NDUFAF2	0.150240376591682
DIMT1	0.677119493484497
DEPDC1B	0.348400235176086
ELOVL7	0.250911235809326
TRAPPC13	0.591455101966858
MRPS36	0.233009278774261
NLN	0.447972327470779
SGTB	0.687749087810516
CWC27	0.435539811849594
PIK3R1	0.684573173522949
TRIM23	0.792615056037903
ADAMTS6	0.681530117988586
SREK1	0.692512810230255
CENPK	0.517599821090698
MAST4	0.519549906253815
SREK1IP1	0.367130666971207
ERBB2IP	0.749501347541809
CCNB1	0.771734118461609
CD180	0.111908376216888
PPWD1	0.488307535648346
CENPH	0.565020561218262
SLC30A5	0.638582646846771
ZNF366	0.76240348815918
CDK7	0.671686053276062
RAD17	0.647679150104523
SMN1	0.389930635690689
GTF2H2	0.337429016828537
MCCC2	0.237181425094604
TAF9	0.695494949817657
OCLN	0.732566297054291
MAP1B	0.824394881725311
NAIP	0.12329725921154
CARTPT	0.589025855064392
CCDC125	0.145488262176514
SMN2	0.316767781972885
BDP1	0.478097498416901
MRPS27	0.477897435426712
MARVELD2	0.29184877872467
GTF2H2C	0.380376666784286
PTCD2	0.143742740154266
TNPO1	0.824708163738251
UTP15	0.794491291046143
ARHGEF28	0.461525708436966
ENC1	0.824708163738251
GFM2	0.426189720630646
FCHO2	0.824017703533173
POLK	0.647679150104523
BTF3	0.782960891723633
COL4A3BP	0.672220170497894
NSA2	0.782960891723633
TMEM174	0.332585990428925
HEXB	0.331963390111923
ANKRA2	0.764544010162354
TMEM171	0.146139457821846
HMGCR	0.782960891723633
GCNT4	0.231108725070953
FAM169A	0.420009583234787
F2R	0.665352046489716
IQGAP2	0.705665528774261
LHFPL2	0.45895180106163
POC5	0.171636715531349
AP3B1	0.544160544872284
F2RL2	0.565374255180359
TBCA	0.388182282447815
BHMT2	0.194972708821297
CRHBP	0.806020379066467
ARSB	0.601180970668793
F2RL1	0.540451347827911
WDR41	0.442242681980133
SCAMP1	0.730775952339172
PDE8B	0.748882174491882
ZBED3	0.237914741039276
DMGDH	0.457319319248199
AGGF1	0.652402877807617
S100Z	0.459625273942947
SV2C	0.553528666496277
OTP	0.78907322883606
ZFYVE16	0.332123517990112
CMYA5	0.12329725921154
FAM151B	0.19659511744976
SSBP2	0.729051649570465
HOMER1	0.824708163738251
JMY	0.726476311683655
SPZ1	0.12329725921154
PAPD4	0.492040008306503
ACOT12	0.281950980424881
ANKRD34B	0.204680308699608
CKMT2	0.335331529378891
MTX3	0.238865971565247
SERINC5	0.453730970621109
BHMT	0.226362213492393
RASGRF2	0.670620083808899
MSH3	0.575230479240417
THBS4	0.488307535648346
ZCCHC9	0.228539302945137
DHFR	0.373414725065231
CETN3	0.842442452907562
VCAN	0.380652189254761
ARRDC3	0.728293240070343
RASA1	0.782960891723633
MBLAC2	0.528476297855377
CCNH	0.669261693954468
ATG10	0.408528298139572
MEF2C	0.78974837064743
COX7C	0.718702614307404
TMEM161B	0.492040008306503
GPR98	0.426189720630646
XRCC4	0.671574890613556
HAPLN1	0.698601484298706
RPS23	0.831385493278503
POLR3G	0.375858515501022
EDIL3	0.602114379405975
TMEM167A	0.444217145442963
LYSMD3	0.529801666736603
ATP6AP1L	0.145488262176514
GPR150	0.285495072603226
MCTP1	0.585377037525177
GLRX	0.547222375869751
KIAA0825	0.161431461572647
ELL2	0.647288382053375
PCSK1	0.662514626979828
RHOBTB3	0.58520096540451
RFESD	0.146139457821846
TTC37	0.415125638246536
ARSK	0.492040008306503
ERAP1	0.167412757873535
FAM172A	0.492040008306503
ANKRD32	0.169388830661774
FAM81B	0.111908376216888
CAST	0.429466158151627
SPATA9	0.169453561306
POU5F2	0.111908376216888
LNPEP	0.695751667022705
RGMB	0.291500627994537
RIOK2	0.622487425804138
LIX1	0.365383148193359
PPIP5K2	0.705665528774261
ERAP2	0.143742740154266
CTD-2215E18.1	0.180262446403503
FBXL17	0.57183712720871
FAM174A	0.180262446403503
NUDT12	0.349588096141815
ST8SIA4	0.728293240070343
EFNA5	0.850708901882172
FER	0.756173670291901
CHD1	0.852899193763733
C5orf30	0.506642520427704
SLCO6A1	0.132359072566032
PAM	0.705665528774261
GIN1	0.352803349494934
SLCO4C1	0.231118425726891
APC	0.731391131877899
SRP19	0.617225408554077
SLC25A46	0.332857996225357
EPB41L4A	0.331410020589828
NREP	0.146139457821846
PJA2	0.582890033721924
ZRSR1	0.111908376216888
REEP5	0.336089313030243
DCP2	0.77681577205658
MAN2A1	0.544160544872284
CAMK4	0.686111092567444
MCC	0.492040008306503
TSSK1B	0.170125707983971
STARD4	0.349588096141815
YTHDC2	0.414402037858963
TSLP	0.221309021115303
WDR36	0.426189720630646
AP3S1	0.672837972640991
CCDC112	0.517733871936798
CDO1	0.44433069229126
TNFAIP8	0.291500627994537
TMED7-TICAM2	0.194555461406708
COMMD10	0.204349279403687
TRIM36	0.600256323814392
PRR16	0.290422022342682
PGGT1B	0.529801666736603
SEMA6A	0.785394012928009
FEM1C	0.728293240070343
DTWD2	0.204349279403687
HSD17B4	0.314184933900833
DMXL1	0.591144442558289
TICAM2	0.194555461406708
KCNN2	0.875350475311279
AQPEP	0.28037416934967
ATG12	0.170125707983971
TMED7	0.371441245079041
CEP120	0.544160544872284
C5orf48	0.146139457821846
SNX24	0.465901136398315
FTMT	0.170125707983971
GRAMD3	0.215832233428955
ZNF474	0.12329725921154
ALDH7A1	0.352169781923294
LOX	0.786043047904968
SNCAIP	0.74713134765625
PHAX	0.331410020589828
ZNF608	0.644251704216003
LMNB1	0.738502383232117
SNX2	0.782960891723633
PPIC	0.250911235809326
MARCH3	0.412666916847229
CSNK1G3	0.661956608295441
MEGF10	0.604653239250183
SRFBP1	0.396431982517242
SLC12A2	0.638582646846771
FBN2	0.651827991008759
PDLIM4	0.728550791740417
CTC-432M15.3	0.214144617319107
ACSL6	0.536647081375122
LYRM7	0.239817827939987
FNIP1	0.748882174491882
HINT1	0.513523757457733
ADAMTS19	0.685284316539764
CDC42SE2	0.713102221488953
CTXN3	0.365609586238861
SLC27A6	0.250911235809326
CSF2	0.303006142377853
PRRC1	0.204349279403687
CHSY3	0.61401242017746
P4HA2	0.541777789592743
IL3	0.22751097381115
RAPGEF6	0.465936869382858
ISOC1	0.294196963310242
C5orf56	0.12329725921154
RAD50	0.492040008306503
LEAP2	0.170125707983971
CCNI2	0.204157516360283
ZCCHC10	0.6783567070961
SHROOM1	0.35681015253067
IL4	0.181705474853516
HSPA4	0.852899193763733
KIF3A	0.786043047904968
SLC22A5	0.223755091428757
IRF1	0.794491291046143
FSTL4	0.553528666496277
GDF9	0.181705474853516
AFF4	0.852899193763733
IL13	0.256986439228058
IL5	0.193971559405327
SLC22A4	0.311721980571747
SEPT8	0.695660710334778
UQCRQ	0.587403118610382
JADE2	0.661956608295441
UBE2B	0.799537539482117
SKP1	0.715910017490387
PITX1	0.696930527687073
TCF7	0.725608944892883
CDKL3	0.212789535522461
PCBD2	0.270020663738251
CATSPER3	0.169639766216278
C5orf24	0.506642520427704
CAMLG	0.411909967660904
C5orf15	0.12329725921154
C5orf66	0.152543604373932
CDKN2AIPNL	0.181198418140411
DDX46	0.774626612663269
H2AFY	0.728293240070343
SAR1B	0.29184877872467
PPP2CA	0.831385493278503
TXNDC15	0.465020805597305
VDAC1	0.824708163738251
SEC24A	0.51561838388443
MYOT	0.486181676387787
SMAD5	0.728293240070343
KIF20A	0.677935838699341
CXCL14	0.4123595058918
HNRNPA0	0.833167910575867
PKD2L2	0.464654266834259
KLHL3	0.824708163738251
NEUROG1	0.366955459117889
FAM13B	0.414402037858963
TIFAB	0.12329725921154
TRPC7	0.685284316539764
IL9	0.12329725921154
C5orf20	0.146139457821846
SPOCK1	0.512859463691711
SLC25A48	0.439979642629623
BRD8	0.618252098560333
LECT2	0.44433069229126
WNT8A	0.819463431835175
TGFBI	0.693781971931458
NME5	0.679902017116547
SLC23A1	0.548801720142365
EGR1	0.824708163738251
HSPA9	0.799691498279572
CDC23	0.714406371116638
REEP2	0.730775952339172
TMEM173	0.539442360401154
DNAJC18	0.554481148719788
CTNNA1	0.696435868740082
KDM3B	0.728293240070343
PAIP2	0.801546692848206
GFRA3	0.571307003498077
MATR3	0.685697197914124
ETF1	0.747748911380768
CDC25C	0.566305160522461
FAM53C	0.53261262178421
MZB1	0.353989362716675
SIL1	0.504376411437988
LRRTM2	0.767620980739594
CYSTM1	0.412042409181595
NDUFA2	0.43231338262558
UBE2D2	0.804062962532043
CXXC5	0.593148469924927
NRG2	0.647288382053375
IK	0.516420423984528
PSD2	0.574815332889557
IGIP	0.215463995933533
APBB3	0.48429012298584
PFDN1	0.714010775089264
SLC4A9	0.146139457821846
EIF4EBP3	0.706473469734192
PURA	0.782960891723633
SRA1	0.54977422952652
HBEGF	0.704029679298401
SLC35A4	0.255994588136673
ANKHD1-EIF4EBP3	0.454684257507324
ANKHD1	0.454684257507324
TMCO6	0.288511723279953
CD14	0.237934678792953
DND1	0.622059047222137
PCDHA9	0.227311760187149
PCDHA12	0.227311760187149
HARS	0.591339468955994
PCDHA10	0.171650141477585
PCDHA6	0.227311760187149
PCDHA1	0.295731395483017
PCDHA7	0.305027216672897
PCDHA11	0.171650141477585
PCDHA3	0.219635888934135
PCDHA8	0.227311760187149
PCDHA4	0.227311760187149
WDR55	0.281950980424881
PCDHA13	0.227311760187149
HARS2	0.283488750457764
AC005609.1	0.153042644262314
PCDHAC1	0.179693475365639
PCDHA2	0.285495072603226
PCDHA5	0.439465075731277
ZMAT2	0.672721207141876
PCDHB13	0.186891868710518
PCDHB7	0.154552862048149
PCDHB8	0.171650141477585
PCDHB6	0.299120783805847
PCDHB1	0.366955459117889
PCDHB16	0.198848411440849
PCDHB17	0.260555565357208
PCDHB11	0.111908376216888
PCDHB5	0.139342904090881
PCDHB15	0.291154682636261
SLC25A2	0.215463995933533
PCDHGA1	0.200552880764008
PCDHB14	0.131139099597931
PCDHB10	0.215875849127769
PCDHB12	0.138881206512451
TAF7	0.785758912563324
PCDHAC2	0.692589044570923
PCDHGC4	0.439998388290405
PCDHGB7	0.388818860054016
PCDHGA6	0.171650141477585
PCDHGC3	0.463541865348816
PCDHGA8	0.227311760187149
PCDHGC5	0.406358420848846
PCDHGA11	0.305027216672897
PCDHGB6	0.262615591287613
PCDHGA10	0.227311760187149
PCDHGB2	0.227311760187149
PCDHGA3	0.262615591287613
PCDHGA5	0.163354396820068
PCDHGA12	0.262615591287613
PCDHGA9	0.163354396820068
PCDHGB1	0.388818860054016
PCDHGB4	0.29803341627121
PCDHGA7	0.138881206512451
PCDHGB3	0.163354396820068
PCDHGA4	0.171650141477585
PCDHGA2	0.227311760187149
GNPDA1	0.528476297855377
PRELID2	0.19659511744976
SH3RF2	0.170125707983971
HDAC3	0.824708163738251
KCTD16	0.595059096813202
RELL2	0.422697424888611
PCDH12	0.281950980424881
PCDH1	0.836621522903442
ARHGAP26	0.613231182098389
FCHSD1	0.170125707983971
RNF14	0.674237608909607
DIAPH1	0.590034246444702
KIAA0141	0.12329725921154
ARAP3	0.563471615314484
YIPF5	0.595059096813202
GRXCR2	0.195843070745468
FGF1	0.767147123813629
NDFIP1	0.824708163738251
NR3C1	0.743477642536163
SPRY4	0.525251269340515
SPINK13	0.12329725921154
C5orf46	0.12329725921154
PLAC8L1	0.144167378544807
SPINK9	0.146139457821846
RBM27	0.745343863964081
POU4F3	0.755424022674561
GPR151	0.170125707983971
TCERG1	0.749454498291016
DPYSL3	0.764511525630951
JAKMIP2	0.774301469326019
FBXO38	0.613231182098389
SCGB3A2	0.12329725921154
SPINK5	0.313246071338654
SPINK6	0.144167378544807
SPINK1	0.146139457821846
SPINK7	0.344350308179855
PPP2R2B	0.824708163738251
LARS	0.636561334133148
SPINK14	0.146139457821846
STK32A	0.250911235809326
SH3TC2	0.198833391070366
PDE6A	0.322202205657959
PCYOX1L	0.250911235809326
CDX1	0.424442440271378
IL17B	0.231108725070953
SLC26A2	0.19659511744976
ADRB2	0.668925404548645
HTR4	0.729051649570465
AFAP1L1	0.465840607881546
GRPEL2	0.512941598892212
TIGD6	0.146139457821846
CAMK2A	0.852899193763733
SLC6A7	0.554188013076782
ABLIM3	0.53985333442688
CSNK1A1	0.680607497692108
CSF1R	0.699105441570282
PPARGC1B	0.593552350997925
PDGFRB	0.78974837064743
ARHGEF37	0.170125707983971
SLC36A3	0.111908376216888
SYNPO	0.457805901765823
AC010441.1	0.153042644262314
ZNF300	0.174001514911652
ARSI	0.408489227294922
NDST1	0.685321390628815
GM2A	0.146139457821846
SLC36A2	0.161902040243149
TNIP1	0.735656082630157
SMIM3	0.170125707983971
CCDC69	0.146139457821846
RPS14	0.824708163738251
RBM22	0.782960891723633
TCOF1	0.65819901227951
MYOZ3	0.246505558490753
ANXA6	0.705665528774261
DCTN4	0.695660710334778
GPX3	0.208481907844543
CD74	0.508349061012268
ATOX1	0.57391893863678
HAND1	0.515870153903961
SGCD	0.667762339115143
FAXDC2	0.295764833688736
MFAP3	0.32538053393364
SLC36A1	0.359307050704956
CNOT8	0.747748911380768
FAM114A2	0.250911235809326
G3BP1	0.785091578960419
MRPL22	0.497687757015228
NMUR2	0.503706812858582
SPARC	0.824708163738251
GLRA1	0.528415679931641
FAT2	0.492040008306503
GEMIN5	0.615961313247681
GALNT10	0.705665528774261
LARP1	0.728293240070343
GRIA1	0.852899193763733
KIF4B	0.111908376216888
SAP30L	0.71862405538559
FAM71B	0.158249199390411
ADAM19	0.681530117988586
LSM11	0.738514006137848
IL12B	0.181705474853516
HAVCR1	0.203408598899841
ADRA1B	0.666467905044556
THG1L	0.204349279403687
UBLCP1	0.613231182098389
TIMD4	0.146139457821846
CYFIP2	0.728293240070343
ITK	0.624163627624512
SOX30	0.584134221076965
FNDC9	0.24753013253212
MED7	0.799537539482117
NIPAL4	0.169639766216278
HAVCR2	0.174001514911652
EBF1	0.824017703533173
RNF145	0.684573173522949
CLINT1	0.792072892189026
TENM2	0.622939705848694
NUDCD2	0.417517960071564
WWC1	0.74713134765625
HMMR	0.566305160522461
TTC1	0.281950980424881
PTTG1	0.707244098186493
C1QTNF2	0.281950980424881
CCNG1	0.798489272594452
GABRA6	0.449230372905731
GABRA1	0.800036311149597
RARS	0.652402877807617
FABP6	0.146139457821846
C5orf54	0.299442768096924
SLU7	0.705665528774261
GABRG2	0.767620980739594
PWWP2A	0.687749087810516
GABRB2	0.850637853145599
MAT2B	0.653748095035553
CCNJL	0.170125707983971
ATP10B	0.250911235809326
PANK3	0.425175487995148
STK10	0.638582646846771
DOCK2	0.639467537403107
LCP2	0.70097553730011
NPM1	0.81125682592392
C5orf58	0.152543604373932
RANBP17	0.241881713271141
FOXI1	0.291500627994537
KCNIP1	0.425175487995148
SLIT3	0.605333805084229
TLX3	0.664610326290131
GABRP	0.459108144044876
SPDL1	0.245631486177444
FGF18	0.661234021186829
FBXW11	0.839585781097412
KCNMB1	0.244530007243156
NSG2	0.490855693817139
DRD1	0.808718860149384
SH3PXD2B	0.461525708436966
NEURL1B	0.672466933727264
BNIP1	0.422054350376129
MSX2	0.861862897872925
SFXN1	0.529801666736603
CPEB4	0.728293240070343
BOD1	0.264031261205673
RPL26L1	0.729455471038818
NKX2-5	0.875350475311279
HRH2	0.806311309337616
CREBRF	0.738502383232117
UBTD2	0.506642520427704
STC2	0.800036311149597
ATP6V0E1	0.552758872509003
ERGIC1	0.748812794685364
DUSP1	0.848568260669708
SNCB	0.589025855064392
TSPAN17	0.19659511744976
UNC5A	0.822103798389435
UIMC1	0.731391131877899
FAF2	0.782960891723633
GPRIN1	0.519390881061554
CLTB	0.586135387420654
SIMC1	0.170125707983971
CPLX2	0.616756558418274
CDHR2	0.280190765857697
KIAA1191	0.291101545095444
EIF4E1B	0.396347492933273
NOP16	0.179491147398949
HIGD2A	0.186891868710518
FAM153B	0.430698156356812
ARL10	0.375013440847397
RNF44	0.529801666736603
HK3	0.279620051383972
RAB24	0.661956608295441
TMED9	0.428644806146622
F12	0.274280726909637
MXD3	0.439287334680557
DOK3	0.3719502389431
PRR7	0.530639708042145
RGS14	0.722077608108521
SLC34A1	0.563732087612152
PDLIM7	0.774626612663269
LMAN2	0.329177498817444
PRELID1	0.672696948051453
FGFR4	0.74713134765625
FAM193B	0.36034294962883
PFN3	0.448799967765808
DBN1	0.579714477062225
NSD1	0.470503360033035
DDX41	0.603037536144257
GRK6	0.703963398933411
ZNF346	0.742861330509186
B4GALT7	0.204349279403687
ZNF354A	0.154492750763893
N4BP3	0.583124339580536
ZNF454	0.162425830960274
COL23A1	0.206986948847771
ZNF354C	0.131139099597931
ADAMTS2	0.685284316539764
RMND5B	0.389227211475372
NHP2	0.796175420284271
RUFY1	0.620778977870941
PHYKPL	0.19659511744976
ZFP2	0.170125707983971
FAM153A	0.430698156356812
ZNF879	0.226808339357376
ZNF354B	0.131139099597931
PROP1	0.211700186133385
FAM153C	0.491945117712021
GRM6	0.275012761354446
CLK4	0.638525068759918
HNRNPAB	0.782960891723633
LTC4S	0.397666126489639
SCGB3A1	0.152543604373932
CANX	0.744957029819489
SQSTM1	0.596497774124146
CNOT6	0.744957029819489
FLT4	0.822350800037384
MAPK9	0.756173670291901
MAML1	0.711017370223999
RASGEF1C	0.681530117988586
TBC1D9B	0.492040008306503
GFPT2	0.679506719112396
OR2Y1	0.170125707983971
HNRNPH1	0.839585781097412
C5orf45	0.12329725921154
MGAT4B	0.613231182098389
MGAT1	0.57183712720871
RNF130	0.764511525630951
TRIM41	0.675177454948425
BTNL9	0.179693475365639
TRIM7	0.365750193595886
TRIM52	0.180262446403503
BTNL3	0.301421284675598
ZFP62	0.170125707983971
BTNL8	0.132359072566032
GNB2L1	0.831385493278503
OR2V2	0.131139099597931
OR2V1	0.131139099597931
SERPINB1	0.189808890223503
BPHL	0.204349279403687
SERPINB6	0.246505558490753
MYLK4	0.204349279403687
EXOC2	0.647679150104523
